draw,max_mean_net_bps_full,max_mean_net_bps_train,max_mean_net_bps_val,max_sharpe_full,max_sharpe_train,max_sharpe_val
1286,-3.6848150631463112,-3.792635949326934,-3.1143336215999367,-3.002625369241706,-2.6928057478634626,-3.922438613758803
1287,-3.7742383621773445,-3.9206079273954924,-3.3304279042583333,-2.890680471370275,-2.5067330635911853,-4.05217614930126
1288,-3.5790869321881584,-3.7767064667163166,-3.094807355994184,-2.4850532700140486,-2.3081751394829952,-3.6099146889488365
1289,-3.3182566860624743,-3.2848491422372708,-3.2192695293276503,-2.2974539613813016,-2.215638167171372,-2.7806743153293354
1290,-3.682642835077248,-3.5114277067962845,-3.7496489224963856,-3.068227617670571,-2.786254471616292,-3.829399180027486
1291,-3.4347604601924027,-3.087429784545609,-3.450627143690706,-2.835116082199025,-2.5353685584916312,-4.053377819107377
1292,-3.8295587380488643,-4.071643333090941,-3.0774351603371923,-2.7833458098313337,-2.783908225186892,-2.8926302583791683
1293,-3.664105324922378,-3.6799832373591213,-3.50354685687538,-2.795174824312599,-2.3321315514543497,-4.341203629734471
1294,-3.8382336653624787,-3.9876373358986013,-2.7660238648471522,-2.9296092409768892,-2.8312874771945196,-3.502073450683533
1295,-3.413322974465185,-3.4692542201672136,-3.2805635875308403,-2.7466551359476696,-2.5600454375981987,-3.134977373480251
1296,-3.7618394671284396,-3.9018252549838994,-3.13606022443286,-2.2721940788916726,-2.343177547108052,-2.1835272154892844
1297,-3.720110830603096,-3.8444479092550097,-3.144555966679182,-2.479129605633037,-2.4817276244551505,-2.89756744981146
1298,-3.6656648105029634,-3.681321389577122,-3.621371623065537,-3.0337998016625596,-2.881945992952836,-4.047863960304232
1299,-3.833312134753382,-3.991058120433028,-3.1822322048096554,-2.7648992589564614,-2.8400138784082536,-2.7639398809471887
1300,-3.593822766502159,-3.607674720837673,-3.4436157261318017,-2.4160295416780335,-2.3488555772902138,-3.0715649489453614
1301,-3.5469548302029126,-3.3521514241169776,-3.546696741559144,-2.7579149652186623,-2.7056202569719012,-3.0714305534649093
1302,-3.2545393253262023,-3.134974642648356,-3.4100950390354465,-1.9166325192516684,-1.6802073463887215,-2.956803626482957
1303,-3.330660428326164,-3.241906775847818,-3.298673279210291,-2.315186943208957,-2.383474212188925,-2.2671572039535275
1304,-3.7170863370580607,-3.6558637082846164,-3.568020997988538,-2.558122328646175,-2.4633482822474173,-3.2958759794497654
1305,-3.302031327719007,-3.370490240128137,-2.5928179687317368,-2.181117779863915,-2.3365449138201098,-1.8656666706295268
1306,-3.372626374660971,-3.5453083532814977,-2.767900908961967,-2.5590851031879187,-2.8634756317553167,-1.7174540120955764
1307,-3.357383979473623,-3.216325864641197,-2.773703060811293,-2.3969457485885735,-2.2183539030686434,-2.558556539494137
1308,-3.501037794164585,-3.4718051412072266,-3.561229457912952,-2.145176069573836,-2.058158756418312,-2.9272944937715475
1309,-3.668867805528778,-3.642717237385649,-3.536953415689558,-2.2229021290578115,-2.069711789544517,-2.9933184654432914
1310,-3.702755111864223,-3.6561299903845295,-3.631573264944444,-2.2210825095622337,-2.0444968086202193,-2.917780286041309
1311,-3.3303422909604117,-3.2662799432742555,-3.098033252020772,-2.073571495029571,-1.9705371403518572,-2.4777868235808462
1312,-3.9172874067851353,-4.137878893601629,-2.7053616369088638,-2.4963998275482653,-2.5396055240776203,-1.8695644882984435
1313,-3.6605929846971885,-3.6129366686399864,-3.3453063699872594,-3.027320584806011,-2.970493837013145,-3.5266026110446367
1314,-3.734265038514968,-3.6647719444618247,-3.343331996362266,-2.577088049591523,-2.5078769999558306,-2.8827442513416046
1315,-3.764801590189723,-3.580719748100546,-3.4825995699016317,-2.7823299801642936,-2.614066350838299,-3.6494266663927224
1316,-3.7430778259709925,-3.676866075271666,-3.470064165349834,-2.6020850792553594,-2.3389045668414563,-3.7870154841690593
1317,-3.4939167841859993,-3.314795636683699,-3.745131343345745,-2.9805451022372957,-2.8683923913409792,-3.664922968820232
1318,-3.0790642931863137,-3.0202226454068573,-3.22650537439017,-2.56774696110633,-2.5069063600477395,-3.030951590438513
1319,-3.7318012577845767,-3.8664580459539595,-3.3489623057445215,-3.378117806007619,-3.374667771313799,-3.626721502519966
1320,-3.5189197613379193,-3.438381499324874,-3.3560440412675714,-3.0353498791260694,-2.824568955382067,-3.9171647168317776
1321,-3.760046785816662,-3.715074191540156,-3.503011633867662,-2.1219368582714897,-1.9162709817485533,-2.7933204771930704
1322,-3.5569493664370384,-3.6080428754224667,-2.9382649901300772,-2.355529014799823,-2.034012142893331,-3.251523779287721
1323,-3.8005608667618365,-4.080209694134832,-2.943732415889099,-2.991059454282192,-3.3451904255779428,-1.8546166718638162
1324,-3.735900660626802,-3.811478707554976,-3.493633256063317,-2.9580619052766663,-2.7250329582892365,-3.97487077524472
1325,-3.075230742191464,-2.965707430426282,-3.2927885725352106,-2.2882352500748624,-2.067171134519626,-3.462819080947313
1326,-3.7824928291995277,-3.8633339801949105,-3.535861370063612,-2.518913457494757,-2.3645203546867277,-3.039735805039686
1327,-3.458486208780988,-3.3006562760054825,-3.3762045644571987,-2.459090537024564,-2.4108322961170945,-2.927513270971103
1328,-3.7727814271711546,-3.6891463148914334,-3.7176669774479483,-2.822506866559235,-2.676378712007584,-3.254998830685391
1329,-3.170362508743377,-3.1945861845375974,-3.110909670467848,-3.0255607215421585,-3.032357951143203,-3.2772457225980864
1330,-3.8540466268644646,-3.875134153502157,-3.5011687218040763,-2.716409154074069,-2.633804152040684,-3.3378114194186392
1331,-3.4378230009428057,-3.4221184447027726,-3.2121917502991937,-2.6531145995285335,-2.3093394881463594,-3.907435413216598
1332,-3.518002069003188,-3.3916084934021615,-3.5526797773905106,-2.9298944868892693,-2.6866881587309703,-3.9874258469455834
1333,-3.5989314623819433,-3.7579250172259377,-2.862528930055123,-2.72873410428276,-2.4918372817427503,-2.1731534610618426
1334,-3.745182064644949,-3.8514978081100857,-3.45918800395292,-2.467119014532954,-2.271368939551099,-3.4563729424570955
1335,-3.6461870440584576,-3.691156718537617,-3.4091475642600084,-3.0265478291476695,-3.0998864223780696,-2.9597539252176785
1336,-3.4462895060328993,-3.6024815120102907,-2.7541510888210596,-2.7768376997635285,-2.539901463314425,-3.605708054632096
1337,-3.1251822230432063,-2.8922572415405825,-3.4688312743885277,-2.1122628208072443,-2.0775299713151427,-2.590073772647229
1338,-3.439621022362351,-3.3324540502543734,-3.1769589758498076,-2.7817124244725315,-2.644037865169247,-3.3549647808555796
1339,-3.412210772548928,-3.2955152027091774,-3.404138709201757,-2.8742480927803733,-2.656981738866922,-3.8607267764654494
1340,-3.448105668206054,-3.38993729893875,-3.3337735666901627,-2.5572903938814737,-2.158256569957512,-4.097473650595962
1341,-3.5823790026199624,-3.331131033226123,-3.6634029118459734,-2.4833489219748834,-2.0076522272092476,-4.4016189355001805
1342,-3.4942469648031227,-3.6292251056462783,-2.9714386574641285,-2.2961220502145823,-2.107499597484629,-3.0595165559967215
1343,-3.759269128629932,-3.6465024297713664,-3.5278237541119375,-2.289280384829222,-2.244162620145541,-2.615686814627786
1344,-3.752190793446451,-3.7655078695660005,-3.6885421582123175,-2.6253935033114932,-2.3698427529761266,-3.686186303009627
1345,-3.687434204638188,-3.7886610204234734,-3.26339955921303,-2.492096916834815,-2.430110211178663,-2.902624019355583
1346,-3.676728794111678,-3.5709236296304514,-3.6570903770810177,-2.2517854878579917,-2.1077572494245156,-2.87718499659289
1347,-3.4850777745715926,-3.3487319189081792,-3.5775323216395942,-2.0766556679469383,-1.8128156472895542,-3.3511458619552545
1348,-3.7405594933656188,-3.6328918508517782,-3.620261431299707,-2.704395363860999,-2.357070299888866,-4.307636744699361
1349,-3.3687974350071914,-3.2989946099902077,-3.520842425728457,-2.3929238314738837,-2.125681355043465,-3.7232482344516824
1350,-3.5203561300834503,-3.56770537921286,-3.2723262630799144,-2.4854529196944517,-2.0959794973615993,-3.491256208307365
1351,-3.667467231519684,-3.7408296692724115,-3.2103380701407214,-2.583146299694441,-2.4922152871405956,-3.1753452964846707
1352,-4.022488260996294,-4.0424507587487915,-3.9435033392821985,-3.2522672078408204,-3.0664110823610065,-4.170962720823308
1353,-3.66439708818275,-3.648345962781444,-3.6305541622546875,-2.515206318437902,-2.1962511925581003,-3.88390849620608
1354,-3.1647803292331713,-3.0938261573291195,-3.1292358270110525,-2.2504435325835876,-2.294307528653901,-2.181603460184837
1355,-3.729790824520491,-3.7497343465536384,-3.609016529705876,-2.573727220290825,-2.380547219450496,-3.2501310446079743
1356,-3.308095499891302,-3.3751590360690726,-3.054208394940371,-2.743740812556665,-2.604788074060897,-3.2180657027425914
1357,-3.5510198940209055,-3.557418821632639,-3.2387948725732856,-2.7475742726382433,-2.5038331669613796,-3.907920468300246
1358,-3.8870167418856423,-4.00572354556671,-3.5520868281772726,-2.463164634730862,-2.464377486271134,-2.570018863150743
1359,-3.7336621821371,-3.564867579026368,-3.8811395416181793,-2.8955381551310486,-2.279956587995306,-4.729224200754262
1360,-3.4821195588388756,-3.508034244961496,-3.2812253005163474,-2.6127425483202655,-2.3836507014807014,-3.4482301806043267
1361,-3.6134795536400124,-3.534019347963175,-3.551636774481937,-2.580546457817102,-2.169800741126982,-4.0231995762326065
1362,-3.52243532068392,-3.413616341589597,-3.2095525381702172,-2.540348260953237,-2.695510229346605,-2.2130970077448353
1363,-3.6485806368807383,-3.1328126285512443,-3.3335863776472228,-1.7930216161811061,-1.56613290774608,-3.0661315536836065
1364,-3.4612190049685077,-3.400345925944006,-3.440414490582966,-3.029937372757733,-2.636984080170496,-4.438551331398318
1365,-3.1026735889162302,-3.118058933820087,-3.0659624431280013,-1.8085233203209408,-1.5844323364746096,-2.7978689077201615
1366,-3.3260736662639556,-3.4038290495844907,-3.0825039601104804,-2.371146485390086,-2.400980645328114,-2.4048144627679733
1367,-3.7032796616465196,-3.6895279851211558,-3.5227249691505604,-2.437739766494762,-2.3528473774091982,-2.866368393728999
1368,-3.285608298533287,-3.1795975206055522,-3.319796463842944,-2.2730454306416075,-2.27900163219651,-2.2633736137250207
1369,-3.4169910168944733,-3.4468788103691304,-3.2248187920031914,-3.0386228639262063,-2.9153009434586905,-3.507451804638998
1370,-3.7258464863131775,-3.7045639622738014,-3.0535091011414583,-2.246067141191716,-2.1744699157571445,-2.646321962425685
1371,-3.683931725600912,-3.673794801704554,-3.321941597503152,-2.2308125524707836,-2.192784705174554,-2.5064119478589375
1372,-3.9183508570823777,-4.122750405471265,-3.1041591051478,-3.411448629291338,-3.650878370547875,-2.8894299760005637
1373,-3.7635101871389796,-3.9541121588238637,-3.1068519254331455,-2.969735156583063,-3.217530102794247,-2.329652684843536
1374,-3.637496041885822,-3.603343752085895,-3.581616272756656,-2.375916032908879,-1.9365141498609146,-4.375138754207735
1375,-3.647231757298822,-3.674723245380405,-3.4498316088681684,-2.8878447192114107,-2.6926469529063812,-3.948555280102582
1376,-3.3616630156858736,-3.268502279447123,-3.1286120185746737,-2.7164227266972603,-2.5788777080617087,-3.2680951047465445
1377,-3.6714020382135364,-3.5832142171839334,-3.607345547060908,-2.6121951186234833,-2.3534480880019286,-3.5771633451224263
1378,-3.3920154784097245,-3.3230848781374784,-3.45594422570734,-2.1992327865459065,-1.8345443334384648,-3.981999139686572
1379,-3.9745595853244007,-4.141666006023965,-3.508409219889788,-2.9423673725912143,-2.9954464232728166,-2.98439898030348
1380,-3.7197755899516745,-3.948440973849387,-2.8933352413832054,-2.5890616609368906,-2.4130315459274922,-3.4817924851842057
1381,-3.4100423654964853,-3.3843767044958364,-3.2812265848812476,-2.8110988192731576,-2.65348488888791,-3.314878283355468
1382,-3.653955882151005,-3.718402810803415,-3.2429300634963014,-2.829208708202971,-2.82543833848068,-3.3355298706934464
1383,-3.394491264340443,-3.4756249937716177,-3.158694639825679,-2.343160379522215,-1.9533664247452907,-3.806414963434368
1384,-3.6530697915547057,-3.7855394613499684,-3.3352143880712157,-2.6390123625849085,-2.7822090965339177,-2.4131191609699036
1385,-3.682754858157795,-3.6589130533850955,-3.3564767941741045,-2.975371417565586,-2.7729620534285355,-4.202101670153283
1386,-3.6774597718209705,-3.686826268094717,-3.3333893947208932,-2.808774870603655,-2.420709980224428,-3.439073526066729
1387,-3.443662028764706,-3.639142016922281,-2.954991295581081,-3.031852917629218,-2.856230019842772,-3.8406353733520664
1388,-3.638024824861267,-3.5964882673578695,-3.7525781618098155,-1.9382243293509767,-1.60130302244987,-3.4100430857235176
1389,-3.776309901242405,-3.7970055854512204,-3.440944520667175,-2.414351837305517,-2.1466653587344986,-3.50188755245052
1390,-3.7262982516500798,-3.7276036836679673,-3.294298767005198,-2.621038294710136,-2.5377810237186837,-3.0960428741263644
1391,-3.7275297537384686,-3.596465324536264,-3.195981413023546,-2.46795804585455,-2.2976476758411373,-3.427789784818941
1392,-3.6352503068972655,-3.5558956520528775,-3.4179755571560597,-2.2759616954454955,-1.9871735648256803,-3.261849848654136
1393,-3.9294154151303666,-3.9821264225295563,-3.4977926710082685,-2.5192638740808206,-2.3062098118826317,-3.641205154520005
1394,-3.552717356359084,-3.512022264030687,-3.350040874619993,-2.151486096137289,-2.031134375191828,-2.8016838995968656
1395,-3.5793710267247274,-3.5461947766917574,-3.450282949283359,-2.2013736516122298,-1.7631180466267349,-3.9674028110563953
1396,-3.5308444527608933,-3.657518839455168,-3.242404925670093,-2.767273262316386,-2.5079754721930816,-3.857842766803117
1397,-3.509329310241232,-3.5390583871410666,-3.2469306698437332,-2.7384233754500564,-2.5282949827468264,-3.337091655152144
1398,-3.415110075717508,-3.2734255994169734,-3.8069748411386137,-2.2550976655154438,-1.7390625461800566,-4.246860040301778
1399,-3.8355618724163376,-3.8668121009582235,-3.4568332110491076,-3.2075803307458974,-3.391074679440715,-2.7733746084663564
1400,-3.7672017210974835,-3.661438758984854,-3.178235984812624,-3.0712211458816756,-3.0956395447857448,-3.3686658893235406
1401,-3.8564583965895514,-4.015388660042454,-3.424832842441042,-2.0669374124059057,-1.9611107531762366,-2.4844774823328124
1402,-3.460436394273653,-3.3924868507668906,-2.8955343525706545,-2.5836984775353318,-2.606026950443858,-2.812338383450753
1403,-3.8129541616184657,-3.7313298868612366,-3.691655000195806,-2.4394731367120657,-2.3411005589146163,-2.8184015525543473
1404,-3.4979711228211885,-3.564090645601399,-3.3361323911056315,-2.386950088292532,-2.0504852426151916,-3.697802404434337
1405,-3.8607744320338337,-3.944145955777731,-3.3317874382574426,-3.0104410395171244,-3.2204810816696394,-2.5382665726394413
1406,-3.511954481707924,-3.530348303200279,-2.2035584354215234,-2.1846781132370325,-1.880586384276241,-1.4158451145971487
1407,-3.5626340630373092,-3.3134669813020317,-3.6931646085830594,-2.948757073112421,-2.8556277392995013,-3.2175199632514824
1408,-3.6713278149405637,-3.570202771090397,-3.5163296664935344,-2.392877798847792,-2.2768211404937633,-3.114657919058026
1409,-3.9017441661587124,-3.874849298520475,-3.8691683081578296,-2.819271938110772,-2.6855917819022372,-3.6368324544957016
1410,-3.474767940965761,-3.6257125330591338,-3.1088709850823326,-2.5692151959186664,-2.606068709241401,-2.711291228609997
1411,-3.584298677873413,-3.68225857468978,-3.2109841818760367,-2.668670878329011,-2.5921159040250674,-3.996210910037586
1412,-3.635198065333689,-3.541885553628265,-3.457988737509749,-2.8502014630776284,-2.512244061156534,-4.4702391004238535
1413,-3.321063023718071,-3.3529148738023933,-3.2069350373165975,-2.2384303303905546,-1.9132049938504914,-3.287369286990114
1414,-3.532277067937233,-3.803663004641681,-2.5777040772219526,-2.0391974871304175,-2.166800548107943,-1.726037091666431
1415,-3.1271982809552257,-3.0210514109633366,-3.2997488797159495,-2.0715257691990994,-2.001351074728844,-2.4754765656381132
1416,-3.539200253079395,-3.487470941469735,-3.2352227364085837,-1.7652981015608502,-1.6111196208618879,-2.410778761259889
1417,-3.5950944966060288,-3.531946604549548,-3.3008253268585133,-2.161924286206896,-1.996169688528595,-2.9645103844232508
1418,-3.6567615129147972,-3.6107879009047785,-3.4613547586172113,-3.261141152960955,-3.046417030345831,-4.3108053666509125
1419,-3.8262535496036145,-3.8345728796935137,-3.4942402656325817,-2.4700390506146066,-2.260735502516811,-3.4413532520836765
1420,-3.2453285793944655,-3.196644812572403,-3.364380653210109,-2.5073168439444,-2.253662834584422,-2.8777617144668732
1421,-3.5276227172501367,-3.494795647755379,-3.6185629055797093,-2.703791724652809,-2.4641897748338533,-3.965770429332612
1422,-3.807524671270548,-4.005982568238349,-3.2326816454369043,-3.149335280380812,-3.3715652479224585,-2.638232043741779
1423,-3.671054868745778,-3.711787072500904,-3.325863571831321,-2.034875356826188,-1.7786646553751837,-3.080349677098259
